9.999999999999998890e-01,-5.603820220559611875e-02,-6.757496237220939062e-02,-1.895351402533239638e-01,-1.740289121386506821e-01,-2.152763014165645084e-01,-1.842784552979782886e-01,-1.661741817289745238e-01,4.789976620640652716e-02,-5.053188224363478614e-02
-5.603820220559611875e-02,1.000000000000000000e+00,-2.165308791158428170e-01,-2.019576150213691912e-01,-2.165989780933660347e-01,-1.912313281493665251e-01,-1.592057191953950845e-01,-1.725679606111024944e-01,4.023131888912633708e-02,1.658354658354488365e-01
-6.757496237220939062e-02,-2.165308791158428170e-01,1.000000000000000000e+00,-6.708118437809228174e-02,-2.470561124678721451e-02,-5.891602394289357364e-02,-1.656431118542777553e-02,-7.562858585817731905e-02,-2.138627239754201659e-01,-2.383903606336449932e-01
-1.895351402533239638e-01,-2.019576150213691912e-01,-6.708118437809228174e-02,1.000000000000000000e+00,-7.332280254424389243e-02,1.601487633826750023e-01,-1.260008203994675974e-02,-6.747202772593438591e-02,-2.338700307841448112e-01,-2.023335436548141242e-01
-1.740289121386506821e-01,-2.165989780933660347e-01,-2.470561124678721451e-02,-7.332280254424389243e-02,9.999999999999998890e-01,-5.001479575011045370e-02,-4.958950490686919732e-02,4.208656288825962655e-02,-2.221974155070195744e-01,-2.143340525603087410e-01
-2.152763014165645361e-01,-1.912313281493665251e-01,-5.891602394289357364e-02,1.601487633826750301e-01,-5.001479575011046064e-02,1.000000000000000000e+00,-8.207136806667528206e-02,5.291480802356673951e-02,-2.485876312630183882e-01,-2.003691540755934142e-01
-1.842784552979782886e-01,-1.592057191953951123e-01,-1.656431118542777206e-02,-1.260008203994675974e-02,-4.958950490686919732e-02,-8.207136806667528206e-02,1.000000000000000000e+00,-1.590323186633681440e-01,-1.913250750584241378e-01,-1.948477735428888469e-01
-1.661741817289744960e-01,-1.725679606111025222e-01,-7.562858585817733292e-02,-6.747202772593438591e-02,4.208656288825961961e-02,5.291480802356673951e-02,-1.590323186633681440e-01,9.999999999999998890e-01,-2.092903162105304027e-01,-1.541491671035687683e-01
4.789976620640652716e-02,4.023131888912633708e-02,-2.138627239754201381e-01,-2.338700307841447834e-01,-2.221974155070195744e-01,-2.485876312630183604e-01,-1.913250750584241100e-01,-2.092903162105304304e-01,9.999999999999998890e-01,4.389953141211730414e-02
-5.053188224363478614e-02,1.658354658354488365e-01,-2.383903606336449932e-01,-2.023335436548140964e-01,-2.143340525603087132e-01,-2.003691540755933864e-01,-1.948477735428888191e-01,-1.541491671035687683e-01,4.389953141211730414e-02,9.999999999999998890e-01
