1.000000000000000000e+00,-5.934466760631133125e-02,-7.066202530443393970e-02,-2.046840660068989515e-01,-1.601461447302343355e-01,-2.298837156580203489e-01,-1.793614391002190667e-01,-1.606557686061704793e-01,3.851001627953968415e-02,-3.598578632731026100e-02
-5.934466760631132431e-02,1.000000000000000000e+00,-2.412353551847912503e-01,-2.141011567854327335e-01,-2.483599075382386667e-01,-2.101000689018685252e-01,-1.463546876566837740e-01,-1.634753660777969464e-01,3.463699379404434897e-02,1.838863968220157130e-01
-7.066202530443393970e-02,-2.412353551847912503e-01,1.000000000000000000e+00,-6.413655302451495843e-02,-1.094337415854494851e-03,-5.373309228050080627e-02,-9.949565814817686038e-03,-8.026874622601538889e-02,-1.961063609592242074e-01,-2.597962758884926338e-01
-2.046840660068989515e-01,-2.141011567854327058e-01,-6.413655302451495843e-02,1.000000000000000000e+00,-6.619654884875852963e-02,1.803042075344384321e-01,-9.488090947408951009e-03,-5.734765358548542941e-02,-2.412521662802220024e-01,-1.940972802049267254e-01
-1.601461447302343355e-01,-2.483599075382386667e-01,-1.094337415854494851e-03,-6.619654884875854350e-02,9.999999999999998890e-01,-4.228462994380655787e-02,-6.467866083831277924e-02,6.779460829055489191e-02,-2.207828134690160149e-01,-2.368110527280241628e-01
-2.298837156580203767e-01,-2.101000689018685530e-01,-5.373309228050081321e-02,1.803042075344384598e-01,-4.228462994380655787e-02,9.999999999999998890e-01,-8.487337702323730082e-02,6.293287805508804289e-02,-2.599958491276584405e-01,-2.048773239743971741e-01
-1.793614391002190667e-01,-1.463546876566837740e-01,-9.949565814817686038e-03,-9.488090947408951009e-03,-6.467866083831277924e-02,-8.487337702323730082e-02,1.000000000000000000e+00,-1.696512872625010326e-01,-1.704445028973612386e-01,-1.792414167185775731e-01
-1.606557686061704793e-01,-1.634753660777969742e-01,-8.026874622601540277e-02,-5.734765358548543634e-02,6.779460829055489191e-02,6.293287805508805677e-02,-1.696512872625010326e-01,1.000000000000000000e+00,-2.167133750039068607e-01,-1.428347545166040455e-01
3.851001627953969109e-02,3.463699379404434897e-02,-1.961063609592242352e-01,-2.412521662802219746e-01,-2.207828134690160427e-01,-2.599958491276584405e-01,-1.704445028973612108e-01,-2.167133750039068329e-01,1.000000000000000000e+00,1.905646017422080521e-02
-3.598578632731026100e-02,1.838863968220157408e-01,-2.597962758884926338e-01,-1.940972802049267254e-01,-2.368110527280241628e-01,-2.048773239743971741e-01,-1.792414167185775453e-01,-1.428347545166040455e-01,1.905646017422080521e-02,1.000000000000000000e+00
